,Unnamed: 0,site_id,year,day,hour,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,rel_hum,global_horiz_sol_rad
6984,68414,7,2016,19,0,6.2,,-2.3,,1003.7,270,8.2,88.82,0
6985,68415,7,2016,19,1,7.9,,-2.8,,1003.2,270,8.2,91.44,0
6986,68416,7,2016,19,2,9.5,,-3.6,,1003.5,260,8.8,91.04,0
6987,68417,7,2016,19,3,10.4,,-5.3,,1003.9,280,9.3,91.24,0
6988,68418,7,2016,19,4,10.7,,-4.6,,1004.2,270,8.2,85.77,0
6989,68419,7,2016,19,5,10.3,,-0.1,,1004.5,270,8.8,81.88,0
6990,68420,7,2016,19,6,8.5,,0.9,,1005.3,260,8.7,78.53,0
6991,68421,7,2016,19,7,8,,1.1,,1006,260,7.2,74.15,36
6992,68422,7,2016,19,8,8.2,,1.2,,1006.6,260,6.7,68.16,246
6993,68423,7,2016,19,9,7.7,,1.7,,1006.8,270,6.2,62.61,455
6994,68424,7,2016,19,10,7.4,,1.7,,1006.9,270,4.6,55.72,621
6995,68425,7,2016,19,11,7.3,,1.7,,1006.9,280,4.6,53.69,733
6996,68426,7,2016,19,12,6.7,,1.9,,1006.8,290,4.6,52.48,784
6997,68427,7,2016,19,13,5.6,,1.8,,1006.5,310,3.1,53.96,771
6998,68428,7,2016,19,14,4.8,,1.7,,1006.6,300,3.1,55.07,693
6999,68429,7,2016,19,15,4.7,,0.9,,1007,280,4.1,48.63,557
7000,68430,7,2016,19,16,4.4,,0.7,,1007.8,270,4.6,44.49,372
7001,68431,7,2016,19,17,4.1,,0.9,,1008.4,280,4.1,49.23,150
7002,68432,7,2016,19,18,4,,0.8,,1009.2,280,4.6,47.08,2
7003,68433,7,2016,19,19,4,,-0.1,,1009.7,280,5.1,44.98,0
7004,68434,7,2016,19,20,4.1,,0.2,,1010.7,270,4.1,39.63,0
7005,68435,7,2016,19,21,4.7,,-0.4,,1011.6,280,6.2,39.76,0
7006,68436,7,2016,19,22,4.8,,-0.3,,1012.3,270,6.2,44.14,0
7007,68437,7,2016,19,23,5.2,,0.3,,1012.8,280,6.2,42.02,0
7008,68438,7,2016,20,0,5.7,,-0.2,,1013.3,280,6.2,47.02,0
7009,68439,7,2016,20,1,6.2,,0.2,,1013.3,280,6.2,54.33,0
7010,68440,7,2016,20,2,7.2,,-1,,1013.3,290,8.2,58.75,0
7011,68441,7,2016,20,3,7,,-1.4,,1013.9,290,7.7,61.51,0
7012,68442,7,2016,20,4,6.7,,-2,,1014.6,290,7.2,62.03,0
7013,68443,7,2016,20,5,6,,-2.1,,1015.6,300,7.2,66.66,0
7014,68444,7,2016,20,6,5.5,,-2.7,,1016.3,320,4.6,67.15,0
7015,68445,7,2016,20,7,4.1,,-2.6,,1017,330,3.1,63.19,33
7016,68446,7,2016,20,8,3.4,,-2.6,,1017.6,310,3.1,57.80,240
7017,68447,7,2016,20,9,3,,-2.9,,1018.1,290,3.1,52.26,449
7018,68448,7,2016,20,10,2.9,,-3,,1018.2,280,4.1,48.16,614
7019,68449,7,2016,20,11,2.5,,-3.4,,1018.6,290,4.1,42.28,727
7020,68450,7,2016,20,12,1.8,,-2.8,,1018.8,280,2.6,37.81,778
7021,68451,7,2016,20,13,1.7,,-4.1,,1019,290,4.1,34.04,764
7022,68452,7,2016,20,14,1.7,,-4.2,,1019.3,290,5.1,30.21,686
7023,68453,7,2016,20,15,1.3,,-3.9,,1019.5,290,4.6,28.75,550
7024,68454,7,2016,20,16,1,,-4,,1019.7,290,3.6,31.03,365
7025,68455,7,2016,20,17,1,,-3.8,,1020,290,4.1,37.01,143
7026,68456,7,2016,20,18,0.8,,-3.9,,1020.6,280,5.1,43.91,1
7027,68457,7,2016,20,19,0.2,,-3.4,,1021.2,280,4.1,48.91,0
7028,68458,7,2016,20,20,1.3,,-3.8,,1022.1,290,5.1,53.91,0
7029,68459,7,2016,20,21,1.8,,-3.7,,1022.4,290,5.1,58.91,0
7030,68460,7,2016,20,22,2.8,,-3.3,,1022.6,300,6.2,63.91,0
7031,68461,7,2016,20,23,3.8,,-2.9,,1022.7,300,6.7,64.09,0
7032,68462,7,2016,21,0,4.2,,-3.3,,1023,310,5.7,65.87,0
7033,68463,7,2016,21,1,4.4,,-2.9,,1022.9,290,6.7,60.83,0
7034,68464,7,2016,21,2,5.5,,-1.8,,1022.8,280,6.2,64.79,0
7035,68465,7,2016,21,3,5.9,,-1.9,,1023.2,300,5.7,70.02,0
7036,68466,7,2016,21,4,4.8,,-0.6,,1024,300,4.1,73.06,0
7037,68467,7,2016,21,5,5.1,,-1.3,,1024.2,290,4.6,78.44,0
7038,68468,7,2016,21,6,4.8,,-2.9,,1024.9,300,6.2,76.44,0
7039,68469,7,2016,21,7,3.5,,-2.9,,1025.8,290,3.1,73.11,30
7040,68470,7,2016,21,8,3.5,,-2.1,,1026.5,290,3.1,66.10,235
7041,68471,7,2016,21,9,2.4,,-2.4,,1027.2,290,3.1,57.98,442
7042,68472,7,2016,21,10,1.4,,-1.5,,1027.5,290,3.1,50.73,608
7043,68473,7,2016,21,11,0.8,,-2.8,,1027.9,300,2.6,46.90,720
7044,68474,7,2016,21,12,0.8,,-2.9,,1028.1,300,3.6,44.65,771
7045,68475,7,2016,21,13,-0.1,,-2.9,,1028.4,290,2.6,44.50,757
7046,68476,7,2016,21,14,-0.2,,-2.6,,1028.9,280,2.6,44.60,679
7047,68477,7,2016,21,15,-0.5,,-2.6,,1029.2,290,2.6,46.81,543
7048,68478,7,2016,21,16,-0.6,,-2.9,,1029.2,290,2.6,50.17,358
7049,68479,7,2016,21,17,-1.1,,-3.4,,1029.6,290,1.5,58.53,136
7050,68480,7,2016,21,18,-1.2,,-3.8,,1030.6,310,2.1,67.07,1
7051,68481,7,2016,21,19,-0.7,,-3.4,,1030.9,310,3.1,67.69,0
7052,68482,7,2016,21,20,-0.2,,-3.5,,1031.8,300,3.1,69.68,0
7053,68483,7,2016,21,21,0.2,,-3.6,,1032.6,290,3.6,67.67,0
7054,68484,7,2016,21,22,0.9,,-4,,1032.6,330,4.1,69.70,0
7055,68485,7,2016,21,23,2.3,,-4.4,,1032.6,350,5.7,68.98,0
7056,68486,7,2016,22,0,1.5,,-4.6,,1032.6,330,4.6,73.98,0
7057,68487,7,2016,22,1,2.2,,-4.3,,1032,330,4.1,78.98,0
7058,68488,7,2016,22,2,2.4,,-5.8,,1032.2,350,2.6,88.84,0
7059,68489,7,2016,22,3,2.7,,-5.2,,1032.4,350,2.6,89.93,0
7060,68490,7,2016,22,4,2.4,,-5.4,,1032.1,300,1.5,86.32,0
7061,68491,7,2016,22,5,2.1,,-5.3,,1032.3,320,3.1,85.82,0
7062,68492,7,2016,22,6,2,,-5.9,,1032.9,320,3.1,85.76,0
7063,68493,7,2016,22,7,1.8,,-6.1,,1032.7,340,2.6,80.81,27
7064,68494,7,2016,22,8,1.6,,-6.2,,1032.5,350,2.6,75.81,229
7065,68495,7,2016,22,9,0.5,,-6.4,,1032.8,30,2.6,70.81,436
7066,68496,7,2016,22,10,0.8,,-6.4,,1032.9,30,2.1,65.81,602
7067,68497,7,2016,22,11,-1.1,,-5.1,,1032.9,330,0.5,60.81,714
7068,68498,7,2016,22,12,-1.9,,-4.9,,1032.9,360,0,55.81,764
7069,68499,7,2016,22,13,-2.4,,-5,,1033.1,360,0,50.81,750
7070,68500,7,2016,22,14,-1.9,,-4.7,,1032.6,50,1.5,45.81,672
7071,68501,7,2016,22,15,-2.1,,-4.6,,1032.4,40,0.5,41.19,536
7072,68502,7,2016,22,16,-1.4,,-4,,1031.4,60,2.1,44.37,351
7073,68503,7,2016,22,17,-1.2,,-3.7,,1031.1,60,2.1,50.13,129
7074,68504,7,2016,22,18,-0.8,,-3.7,,1030.5,80,3.6,56.91,0
7075,68505,7,2016,22,19,-0.7,,-3.9,,1030.3,90,3.1,66.78,0
7076,68506,7,2016,22,20,-0.6,,-3.9,,1030.2,80,4.1,74.44,0
7077,68507,7,2016,22,21,-0.2,,-3.6,,1030.1,80,4.6,78.33,0
7078,68508,7,2016,22,22,0.6,,-3.1,,1029.3,70,5.7,80.28,0
7079,68509,7,2016,22,23,1.2,,-3.1,,1028.5,80,5.1,74.33,0
7080,68510,7,2016,23,0,1.5,,-2.8,,1027.3,70,5.1,83.61,0
7081,68511,7,2016,23,1,2,,-2.7,,1025.9,70,7.2,84.66,0
7082,68512,7,2016,23,2,2.3,,-2.2,,1024.6,70,7.2,85.84,0
7083,68513,7,2016,23,3,2.5,,-1.7,,1023.2,70,6.2,86.62,0
7084,68514,7,2016,23,4,2.4,,-0.7,,1022.2,70,5.7,85.02,0
7085,68515,7,2016,23,5,1.6,,0.2,3,1021.4,100,5.1,84.51,0
7086,68516,7,2016,23,6,0.4,,-0.1,6,1020.6,70,4.6,85.20,0
7087,68517,7,2016,23,7,0.4,,0.1,6,1019.9,70,5.7,78.07,24
7088,68518,7,2016,23,8,0.4,,0,10,1019.2,70,5.7,69.77,223
7089,68519,7,2016,23,9,-0.5,,,25,1018.5,70,5.1,60.15,430
7090,68520,7,2016,23,10,0.5,,0.1,5,1017.6,70,5.1,55.85,596
7091,68521,7,2016,23,11,0.5,,0.1,7,1017,70,5.1,55.12,707
7092,68522,7,2016,23,12,0.4,,0.1,11,1016.3,70,4.6,53.74,758
7093,68523,7,2016,23,13,0.6,,0.2,10,1015.8,70,4.6,52.31,743
7094,68524,7,2016,23,14,0.5,,0.2,12,1015.6,50,3.6,52.45,666
7095,68525,7,2016,23,15,0.7,,0.3,17,1015.6,40,3.6,52.94,529
7096,68526,7,2016,23,16,1,,0.6,7,1015.7,20,3.6,55.31,344
7097,68527,7,2016,23,17,1.1,,0.7,8,1016.5,350,3.1,58.88,122
7098,68528,7,2016,23,18,1.1,,0.7,8,1017.4,350,4.1,61.77,0
7099,68529,7,2016,23,19,1.5,,1,,1018.2,330,3.6,64.35,0
7100,68530,7,2016,23,20,1.8,,1.2,,1019.2,340,3.1,65.15,0
7101,68531,7,2016,23,21,1.9,,1.5,,1020.3,330,3.1,65.46,0
7102,68532,7,2016,23,22,2.1,,1.7,2,1020.9,340,2.6,67.78,0
7103,68533,7,2016,23,23,2.7,,2.2,,1021.5,340,2.6,63.78,0
7104,68534,7,2016,24,0,3,,2.3,,1021.9,340,3.1,68.78,0
7105,68535,7,2016,24,1,3.3,,2.7,,1021.9,310,2.6,77.47,0
7106,68536,7,2016,24,2,3.8,,3,,1022.2,310,2.1,77.89,0
7107,68537,7,2016,24,3,4.3,,2.7,,1022.1,360,2.1,72.93,0
7108,68538,7,2016,24,4,3.5,,2.9,,1022.4,220,0.5,80.18,0
7109,68539,7,2016,24,5,4,,2.7,,1022.7,260,3.1,81.02,0
7110,68540,7,2016,24,6,3.5,,1.9,,1022.7,260,3.6,86.05,0
7111,68541,7,2016,24,7,3.5,,1.8,,1023.1,270,3.6,92.04,22
7112,68542,7,2016,24,8,3,,1.7,,1022.6,210,2.6,92.50,217
7113,68543,7,2016,24,9,2.7,,1.3,,1022.9,240,2.6,92.95,424
7114,68544,7,2016,24,10,1.8,,0.7,,1021.9,170,1.5,93.44,589
7115,68545,7,2016,24,11,1.1,,0.3,,1021.8,190,1.5,87.55,701
7116,68546,7,2016,24,12,1.8,,0.6,,1022.7,230,2.6,78.78,751
7117,68547,7,2016,24,13,1.8,,-0.5,,1021.3,200,2.1,69.72,737
7118,68548,7,2016,24,14,1.4,,0.7,7,1020,110,1.5,67.88,659
7119,68549,7,2016,24,15,2,,1.1,2,1018.6,150,3.6,69.90,522
7120,68550,7,2016,24,16,1.5,,1.3,,1016.5,140,4.1,68.48,337
7121,68551,7,2016,24,17,2.8,,1.7,,1014.7,120,4.1,67.45,116
7122,68552,7,2016,24,18,2.9,,2.1,5,1014.7,90,3.1,69.82,0
7123,68553,7,2016,24,19,2.9,,2.4,61,1013.5,70,3.1,72.98,0
7124,68554,7,2016,24,20,3.1,,2.6,7,1012.4,90,3.1,79.63,0
7125,68555,7,2016,24,21,3.2,,1.5,,1011.2,100,2.6,86.69,0
7126,68556,7,2016,24,22,3.3,,1.5,,1010.4,90,4.1,86.98,0
7127,68557,7,2016,24,23,3.6,,2.7,,1009.4,100,2.1,81.98,0
7128,68558,7,2016,25,0,4.1,,3.1,,1008.6,90,1.5,76.98,0
7129,68559,7,2016,25,1,4.1,,3.5,2,1007.3,60,2.6,69.48,0
7130,68560,7,2016,25,2,4.5,,4,6,1006.1,70,2.1,72.12,0
7131,68561,7,2016,25,3,4.9,,4.3,2,1005.7,90,1.5,68.98,0
7132,68562,7,2016,25,4,5.3,,4.8,,1005.3,10,1.5,73.59,0
7133,68563,7,2016,25,5,5.9,,5.2,,1005.4,300,0.5,68.84,0
7134,68564,7,2016,25,6,6,,5.5,,1006.3,210,0.5,70.30,0
7135,68565,7,2016,25,7,8.4,,7.6,,1007,250,3.6,65.88,20
7136,68566,7,2016,25,8,8.2,,7.3,,1008.3,270,4.1,65.95,211
7137,68567,7,2016,25,9,8.2,,7.1,,1009.3,270,3.6,60.58,418
7138,68568,7,2016,25,10,8.2,,6.9,,1010.2,300,3.1,56.52,583
7139,68569,7,2016,25,11,8.2,,6.2,,1010.6,310,3.6,53.48,694
7140,68570,7,2016,25,12,7.1,,4.6,,1010.9,310,3.1,52.57,744
7141,68571,7,2016,25,13,5.5,,3.6,,1012.1,310,3.6,54.33,730
7142,68572,7,2016,25,14,6.3,,3.5,,1012.6,320,2.6,50.44,652
7143,68573,7,2016,25,15,6,,3.3,,1012.8,310,3.1,50.55,516
7144,68574,7,2016,25,16,4.5,,2.7,,1013.3,280,3.1,52.31,331
7145,68575,7,2016,25,17,5,,2.6,,1013.8,300,2.1,55.04,109
7146,68576,7,2016,25,18,4.9,,2.3,,1013.9,320,3.1,60.26,0
7147,68577,7,2016,25,19,4.7,,2.1,,1014.3,310,2.6,66.27,0
7148,68578,7,2016,25,20,3.8,,1.3,,1014.7,310,3.1,68.18,0
7149,68579,7,2016,25,21,3.6,,1.1,,1015,320,2.1,72.18,0
7150,68580,7,2016,25,22,4.4,,1.1,,1015.2,330,3.1,77.52,0
7151,68581,7,2016,25,23,4.8,,1,,1015.3,310,3.6,69.48,0
7152,68582,7,2016,26,0,5,,1,,1015.6,300,3.1,77.82,0
7153,68583,7,2016,26,1,5.1,,0.9,,1015.2,320,3.1,80.48,0
7154,68584,7,2016,26,2,5.2,,1.1,,1015.1,340,3.6,79.70,0
7155,68585,7,2016,26,3,5.5,,0.8,,1015,340,4.1,76.33,0
7156,68586,7,2016,26,4,5.5,,-0.5,,1015.3,340,3.6,78.86,0
7157,68587,7,2016,26,5,5.4,,1,,1015.9,320,3.6,83.83,0
7158,68588,7,2016,26,6,5.1,,1.3,,1016.6,310,2.6,83.59,0
7159,68589,7,2016,26,7,4.4,,1.6,,1017.5,300,2.1,82.34,17
7160,68590,7,2016,26,8,4,,1.1,,1018.2,300,3.1,76.05,205
7161,68591,7,2016,26,9,4.3,,1,,1018.7,310,3.1,74.04,412
7162,68592,7,2016,26,10,4.1,,1.1,,1018.9,290,3.6,67.50,577
7163,68593,7,2016,26,11,4.1,,-0.1,,1019.5,310,3.6,60.80,688
7164,68594,7,2016,26,12,2.6,,-0.6,,1019.8,310,3.6,56.45,738
7165,68595,7,2016,26,13,1.6,,-0.8,,1020.3,290,2.6,52.68,723
7166,68596,7,2016,26,14,1,,-0.6,,1020.6,260,2.1,52.63,645
7167,68597,7,2016,26,15,1.3,,-0.8,,1020.8,300,2.1,57.03,509
7168,68598,7,2016,26,16,0.8,,-1.2,,1021.1,320,1.5,58.54,324
7169,68599,7,2016,26,17,0.7,,-1.6,,1021.8,320,2.1,62.17,103
7170,68600,7,2016,26,18,0.5,,-1.6,,1022.2,310,1.5,63.74,0
7171,68601,7,2016,26,19,1.9,,-1.9,,1023.1,310,2.6,68.23,0
7172,68602,7,2016,26,20,2.2,,-2.8,,1023.6,340,3.6,70.22,0
7173,68603,7,2016,26,21,2.2,,-3.3,,1024.2,350,4.1,69.98,0
7174,68604,7,2016,26,22,2.3,,-3.4,,1025,340,4.1,71.37,0
7175,68605,7,2016,26,23,2.8,,-2.3,,1025.5,330,2.1,69.73,0
7176,68606,7,2016,27,0,3.1,,-2.8,,1025.5,320,1.5,74.73,0
7177,68607,7,2016,27,1,3.5,,-2.6,,1025.3,330,2.1,79.73,0
7178,68608,7,2016,27,2,4.2,,-2.6,,1025.1,190,1.5,86.82,0
7179,68609,7,2016,27,3,3.6,,-1.5,,1025.4,330,1.5,87.77,0
7180,68610,7,2016,27,4,3.2,,-2.7,,1025.5,260,2.1,89.18,0
7181,68611,7,2016,27,5,3,,-2.4,,1025.5,220,2.6,85.54,0
7182,68612,7,2016,27,6,1.7,,-2.8,,1025.5,230,1.5,78.02,0
7183,68613,7,2016,27,7,-0.5,,-1.5,,1026,220,1,75.78,15
7184,68614,7,2016,27,8,1.1,,-2,,1026.7,320,1.5,74.62,199
7185,68615,7,2016,27,9,1,,-2.1,,1025.8,150,1,72.24,406
7186,68616,7,2016,27,10,-1.1,,-2.3,,1025.7,130,0.5,71.19,571
7187,68617,7,2016,27,11,-1.3,,-2.7,,1025.3,170,0.5,67.11,681
7188,68618,7,2016,27,12,-2.2,,-2.8,,1025.4,100,1,61.40,731
7189,68619,7,2016,27,13,-2.3,,-3.3,,1025.8,360,0,59.18,717
7190,68620,7,2016,27,14,-2.4,,-3.3,,1025.5,90,1,55.05,639
7191,68621,7,2016,27,15,-0.9,,-2.8,,1025.6,100,1.5,53.83,502
7192,68622,7,2016,27,16,-1.1,,-2.9,,1025,90,1.5,55.95,317
7193,68623,7,2016,27,17,-1.2,,-2.9,,1024.6,90,1.5,60.63,97
7194,68624,7,2016,27,18,-1.8,,-3,,1024.8,60,1.5,66.46,0
7195,68625,7,2016,27,19,-1.4,,-3,,1024.5,80,2.1,73.50,0
7196,68626,7,2016,27,20,-0.7,,-2.5,,1024.4,90,3.1,76.92,0
7197,68627,7,2016,27,21,0.1,,-2,,1024,90,3.1,78.51,0
7198,68628,7,2016,27,22,1.7,,-1.2,,1023.4,100,3.6,81.03,0
7199,68629,7,2016,27,23,3.2,,-0.5,,1022.5,110,4.6,76.08,0
7200,68630,7,2016,28,0,4.5,,-0.5,,1021.8,110,3.6,84.91,0
7201,68631,7,2016,28,1,6.8,,1.2,,1020,130,5.1,86.06,0
7202,68632,7,2016,28,2,7.7,,1.5,,1019,120,4.1,86.76,0
7203,68633,7,2016,28,3,8.2,,1.7,,1018.2,100,2.6,87.12,0
7204,68634,7,2016,28,4,8.4,,1.5,,1017.9,100,3.1,87.96,0
7205,68635,7,2016,28,5,8.5,,2.1,,1017.6,80,3.6,88.72,0
7206,68636,7,2016,28,6,7.9,,1.5,,1017.2,70,3.1,89.71,0
7207,68637,7,2016,28,7,7.6,,2.7,,1016.9,80,2.6,85.68,13
7208,68638,7,2016,28,8,7.7,,3,,1016.6,100,2.1,80.68,193
7209,68639,7,2016,28,9,6.9,,3.8,,1016.7,350,2.1,75.68,400
7210,68640,7,2016,28,10,6.6,,4.2,,1016.5,120,2.1,70.68,564
7211,68641,7,2016,28,11,7.2,,4.9,,1016.5,60,0.5,65.68,675
7212,68642,7,2016,28,12,6.5,,5.4,,1017.3,20,1,60.68,725
7213,68643,7,2016,28,13,6.9,,4.8,,1017.6,90,1,55.68,710
7214,68644,7,2016,28,14,6.9,,5,,1017.8,60,1,54.18,632
7215,68645,7,2016,28,15,7.2,,5,,1017.9,110,1,59.18,496
7216,68646,7,2016,28,16,7.3,,5.2,,1018.1,50,1,64.18,311
7217,68647,7,2016,28,17,6.8,,4.7,,1018.7,20,1.5,69.18,91
7218,68648,7,2016,28,18,7.1,,5.4,,1018.9,360,0,74.18,0
7219,68649,7,2016,28,19,7.3,,5.5,,1019,90,0.5,79.18,0
7220,68650,7,2016,28,20,7.3,,5.4,,1019.5,360,0,84.18,0
7221,68651,7,2016,28,21,8,,6,,1020.1,360,0,85.70,0
7222,68652,7,2016,28,22,15.4,,7.7,,1019.8,270,2.6,90.64,0
7223,68653,7,2016,28,23,13.4,,7,,1019.8,300,2.1,86.13,0
7224,68654,7,2016,29,0,13.2,,7.4,,1020.3,340,3.1,95.09,0
7225,68655,7,2016,29,1,12.8,,7.3,,1019.8,20,4.1,94.54,0
7226,68656,7,2016,29,2,11.6,,7,,1020,30,2.1,94.10,0
7227,68657,7,2016,29,3,10.1,,7,,,360,1.5,94.14,0
7228,68658,7,2016,29,4,9.6,,6.5,,1019.7,350,1.5,94.52,0
7229,68659,7,2016,29,5,8.4,,6,,,360,1.5,94.32,0
7230,68660,7,2016,29,6,8.6,,6.3,,,360,1,95.21,0
7231,68661,7,2016,29,7,7.4,,6.2,,1017.7,50,1,93.59,11
7232,68662,7,2016,29,8,6.7,,5.6,,,340,1,89.90,187
7233,68663,7,2016,29,9,7.2,,5.9,,,360,0,92.63,394
7234,68664,7,2016,29,10,7.9,,6.2,,1016.1,20,1,93.91,558
7235,68665,7,2016,29,11,8.1,,5.5,,1016,350,2.6,94.77,669
7236,68666,7,2016,29,12,8.3,,6.6,,1015.3,20,2.1,94.48,718
7237,68667,7,2016,29,13,7.7,,6.7,8,1015,30,0.5,93.62,704
7238,68668,7,2016,29,14,7.7,,6.9,19,1015.3,240,1,94.31,625
7239,68669,7,2016,29,15,8,,7.3,15,1014.4,20,0.5,94.78,489
7240,68670,7,2016,29,16,8.4,,7.4,2,1014.3,350,2.6,95.88,304
7241,68671,7,2016,29,17,8.6,,7.6,4,1014.5,330,2.1,96.04,86
7242,68672,7,2016,29,18,9.4,,8.1,,1014.3,280,1,96.02,0
7243,68673,7,2016,29,19,10.2,,8.3,,1014.2,290,2.1,96.02,0
7244,68674,7,2016,29,20,10.6,,7.5,,1014.3,280,1.5,96.75,0
7245,68675,7,2016,29,21,10.7,,8.4,,1014.6,350,2.1,97.14,0
7246,68676,7,2016,29,22,10.6,,6.8,,1014.8,320,3.1,96.86,0
7247,68677,7,2016,29,23,10,,6.7,,1015.2,300,2.1,88.89,0
7248,68678,7,2016,30,0,10,,6.2,,1015.4,310,3.1,97.41,0
7249,68679,7,2016,30,1,9.7,,6.2,,1015.9,310,3.6,97.62,0
7250,68680,7,2016,30,2,8.7,,6.3,,1016.6,330,4.1,97.71,0
7251,68681,7,2016,30,3,7.3,,5.3,7,1017.4,340,4.6,98.08,0
7252,68682,7,2016,30,4,6.7,,4.3,2,1018.2,330,3.1,98.43,0
7253,68683,7,2016,30,5,6.1,,3.9,,1019.3,330,4.1,98.58,0
7254,68684,7,2016,30,6,5.7,,3.4,,1019.9,320,4.1,98.76,0
7255,68685,7,2016,30,7,5,,2.1,,1020,330,4.1,98.38,9
7256,68686,7,2016,30,8,4.6,,1.3,,1020.6,330,5.1,92.01,182
7257,68687,7,2016,30,9,3.3,,-0.3,,1021.6,320,5.1,88.15,387
7258,68688,7,2016,30,10,2,,-1.4,,1022.3,310,5.1,84.91,551
7259,68689,7,2016,30,11,1.3,,-1.9,,1022.7,330,6.2,82.53,662
7260,68690,7,2016,30,12,0.7,,-2.9,,1023.3,310,4.6,77.53,712
7261,68691,7,2016,30,13,0.6,,-3,,1024.2,320,4.6,72.53,697
7262,68692,7,2016,30,14,0.6,,-3.3,,1025.1,310,5.1,67.53,619
7263,68693,7,2016,30,15,1.6,,-1.5,,1025.5,340,3.6,62.53,483
7264,68694,7,2016,30,16,1.7,,-2.8,,1025.2,300,3.6,57.53,298
7265,68695,7,2016,30,17,2.9,,-3.2,,1025.4,330,3.1,61.28,81
7266,68696,7,2016,30,18,3.3,,-2.1,,1024.4,260,3.1,64.05,0
7267,68697,7,2016,30,19,4,,-2.9,,1023.8,240,3.6,68.12,0
7268,68698,7,2016,30,20,4.1,,-3.1,,1023.1,250,3.6,69.98,0
7269,68699,7,2016,30,21,4.7,,-2.6,,1023.5,260,4.1,71.63,0
7270,68700,7,2016,30,22,4.7,,-2.6,,1023.2,270,3.1,72.89,0
7271,68701,7,2016,30,23,3.5,,-3.6,,1022.8,260,1.5,66.39,0
7272,68702,7,2016,31,0,1.2,,-2.3,,1022.1,170,1.5,74.12,0
7273,68703,7,2016,31,1,-0.1,,-2.4,,1021.7,190,0.5,75.53,0
7274,68704,7,2016,31,2,-0.4,,-1.9,,1020.8,180,1,74.15,0
7275,68705,7,2016,31,3,-0.9,,-2.3,,1020.9,360,0,70.98,0
7276,68706,7,2016,31,4,-0.3,,-1.9,,1020.4,300,0.5,68.17,0
7277,68707,7,2016,31,5,0.2,,-1.5,,1020,210,1.5,66.14,0
7278,68708,7,2016,31,6,1.2,,-1.3,,1019.2,190,1.5,67.62,0
7279,68709,7,2016,31,7,2.9,,0.6,,1018.5,220,3.1,68.83,8
7280,68710,7,2016,31,8,3,,2.1,,1018.5,230,2.1,66.35,176
7281,68711,7,2016,31,9,3.2,,2,,1018,210,1.5,62.91,382
7282,68712,7,2016,31,10,3.3,,2.2,,1018.1,210,1.5,58.49,545
7283,68713,7,2016,31,11,3.7,,2.4,,1018.6,300,0.5,52.08,656
7284,68714,7,2016,31,12,3.8,,2.6,,1018.7,220,2.6,47.78,705
7285,68715,7,2016,31,13,4.8,,3.3,,1019,250,2.6,43.17,690
7286,68716,7,2016,31,14,5.7,,3.9,,1019.6,250,4.1,45.49,612
7287,68717,7,2016,31,15,6.3,,4.3,,1020.2,260,3.6,50.92,477
7288,68718,7,2016,31,16,6.6,,4.6,,1020.1,260,3.1,54.59,292
7289,68719,7,2016,31,17,7.6,,5.4,,1020,280,2.6,57.68,76
7290,68720,7,2016,31,18,8.8,,5.4,,1019.3,270,3.6,62.80,0
7291,68721,7,2016,31,19,9.6,,5.3,,1018.7,280,2.6,68.35,0
7292,68722,7,2016,31,20,10.2,,5.2,,1018.4,290,3.1,68.87,0
7293,68723,7,2016,31,21,10.8,,3.5,,1018.3,280,3.1,75.47,0
7294,68724,7,2016,31,22,10.2,,4.4,,1018,270,1.5,81.81,0
7295,68725,7,2016,31,23,8.2,,4.6,,1018.1,250,0.5,73.69,0
7296,68726,7,2016,1,0,6.7,,4.4,,1018.3,260,1.5,83.56,0
7297,68727,7,2016,1,1,9.1,,4.8,,1018.5,230,2.1,84.04,0
7298,68728,7,2016,1,2,9.4,,4.6,,1018.4,250,2.6,87.87,0
7299,68729,7,2016,1,3,8.2,,4.9,,1018.8,260,2.6,90.38,0
7300,68730,7,2016,1,4,7.4,,4.7,,1019.4,300,2.6,91.50,0
7301,68731,7,2016,1,5,8,,3.1,,1020,350,5.7,91.78,0
7302,68732,7,2016,1,6,7.4,,1.9,,1020.9,360,6.7,90.45,0
7303,68733,7,2016,1,7,5.8,,0.2,,1022,340,6.2,90.51,7
7304,68734,7,2016,1,8,4.9,,0.4,,1023,330,4.1,90.86,170
7305,68735,7,2016,1,9,4.6,,0.4,,1023.7,320,3.6,93.02,376
7306,68736,7,2016,1,10,3.9,,0.4,,1024.4,330,5.1,94.87,539
7307,68737,7,2016,1,11,2.6,,0,,1025.3,310,3.1,95.07,649
7308,68738,7,2016,1,12,2.4,,-0.4,,1025.9,310,3.6,94.00,699
7309,68739,7,2016,1,13,3,,-0.6,,1026.7,330,4.6,90.55,684
7310,68740,7,2016,1,14,3,,-0.4,,1028.1,350,3.6,88.88,606
7311,68741,7,2016,1,15,3.5,,0.1,,1028.5,360,3.6,88.52,470
7312,68742,7,2016,1,16,5.5,,0.1,,1028.6,20,5.1,90.88,286
7313,68743,7,2016,1,17,6.2,,0,,1029.2,10,5.1,90.90,71
7314,68744,7,2016,1,18,7.2,,-0.1,,1028.6,360,3.6,92.03,0
7315,68745,7,2016,1,19,8.1,,-1.3,,1028.4,350,3.1,93.81,0
